Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
SCENECA RESIDENCE,"1,403,000",678.13,"2,069",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,63,"22,270",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,617,000",764.24,"2,116",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,71,"22,775",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,558,000",753.48,"2,068",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,70,"22,257",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,049,000",462.85,"2,266",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,43,"24,395",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"2,354,000","1,162.51","2,025",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,108,"21,796",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,152,000",538.2,"2,140",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,50,"23,040",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,870,000",904.18,"2,068",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,84,"22,262",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,413,000",678.13,"2,084",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,63,"22,429",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,627,000",764.24,"2,129",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,71,"22,915",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,058,000",462.85,"2,286",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,43,"24,605",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,161,000",538.2,"2,157",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,50,"23,220",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,880,000",904.18,"2,079",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,84,"22,381",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,423,000",678.13,"2,098",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,63,"22,587",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,637,000",764.24,"2,142",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,71,"23,056",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,580,000",753.48,"2,097",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,70,"22,571",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,067,000",462.85,"2,305",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,43,"24,814",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"2,380,000","1,119.46","2,126",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,104,"22,885",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,439,000",678.13,"2,122",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,63,"22,841",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,652,000",764.24,"2,162",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,71,"23,268",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,596,000",753.48,"2,118",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,70,"22,800",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,081,000",462.85,"2,336",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,43,"25,140",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,188,000",538.2,"2,207",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,50,"23,760",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,449,000",678.13,"2,137",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,63,"23,000",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,662,000",764.24,"2,175",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,71,"23,408",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,607,000",753.48,"2,133",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,70,"22,957",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,090,000",462.85,"2,355",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,43,"25,349",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,198,000",538.2,"2,226",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,50,"23,960",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,920,000",904.18,"2,123",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,84,"22,857",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,459,000",678.13,"2,151",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,63,"23,159",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,672,000",764.24,"2,188",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,71,"23,549",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,618,000",753.48,"2,147",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,70,"23,114",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,099,000",462.85,"2,374",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,43,"25,558",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,208,000",538.2,"2,245",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,50,"24,160",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"5,720,000","2,755.58","2,076",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,256,"22,344",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,742,000",882.65,"1,974",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,82,"21,244",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,166,000",570.49,"2,044",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,53,"22,000",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,130,000",538.2,"2,100",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,50,"22,600",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"1,765,000",904.18,"1,952",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,84,"21,012",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"958,000",462.85,"2,070",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,43,"22,279",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"1,378,000",688.9,"2,000",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,64,"21,531",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"1,530,000",753.48,"2,031",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,70,"21,857",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"2,313,000","1,119.46","2,066",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,104,"22,240",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"1,139,000",538.2,"2,116",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,50,"22,780",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"1,776,000",904.18,"1,964",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,84,"21,143",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"972,000",462.85,"2,100",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,43,"22,605",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"1,387,000",688.9,"2,013",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,64,"21,672",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"1,540,000",753.48,"2,044",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,70,"22,000",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"1,148,000",538.2,"2,133",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,50,"22,960",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"1,793,000",904.18,"1,983",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,84,"21,345",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"1,396,000",688.9,"2,026",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,64,"21,813",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"1,550,000",753.48,"2,057",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,70,"22,143",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"1,157,000",538.2,"2,150",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,50,"23,140",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,803,000",904.18,"1,994",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,84,"21,464",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"990,000",462.85,"2,139",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,43,"23,023",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,405,000",688.9,"2,039",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,64,"21,953",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,560,000",753.48,"2,070",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,70,"22,286",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,838,000",904.18,"2,033",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,84,"21,881",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,166,000",538.2,"2,166",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,50,"23,320",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,813,000",904.18,"2,005",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,84,"21,583",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"999,000",462.85,"2,158",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,43,"23,233",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,414,000",688.9,"2,053",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,64,"22,094",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,561,000",764.24,"2,043",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,71,"21,986",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,570,000",753.48,"2,084",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,70,"22,429",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,848,000",904.18,"2,044",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,84,"22,000",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"2,421,000","1,162.51","2,083",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,108,"22,417",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"2,178,000","1,044.11","2,086",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,97,"22,454",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,184,000",538.2,"2,200",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,50,"23,680",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,833,000",904.18,"2,027",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,84,"21,821",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,013,000",462.85,"2,189",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,43,"23,558",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,428,000",688.9,"2,073",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,64,"22,313",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,576,000",764.24,"2,062",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,71,"22,197",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,868,000",904.18,"2,066",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,84,"22,238",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,194,000",538.2,"2,219",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,50,"23,880",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,843,000",904.18,"2,038",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,84,"21,940",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,022,000",462.85,"2,208",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,43,"23,767",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,437,000",688.9,"2,086",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,64,"22,453",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,586,000",764.24,"2,075",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,71,"22,338",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,595,000",753.48,"2,117",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,70,"22,786",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"2,452,000","1,162.51","2,109",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,108,"22,704",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,204,000",538.2,"2,237",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,50,"24,080",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,596,000",764.24,"2,088",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,71,"22,479",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,605,000",753.48,"2,130",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,70,"22,929",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,888,000",904.18,"2,088",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,84,"22,476",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"2,463,000","1,162.51","2,119",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,108,"22,806",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,214,000",538.2,"2,256",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,50,"24,280",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,040,000",462.85,"2,247",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,43,"24,186",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,455,000",688.9,"2,112",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,64,"22,734",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,606,000",764.24,"2,101",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,71,"22,620",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,615,000",753.48,"2,143",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,70,"23,071",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,229,000",538.2,"2,284",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,50,"24,580",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,054,000",462.85,"2,277",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,43,"24,512",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,469,000",688.9,"2,132",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,64,"22,953",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,621,000",764.24,"2,121",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,71,"22,831",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,631,000",753.48,"2,165",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,70,"23,300",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,239,000",538.2,"2,302",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,50,"24,780",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,893,000",904.18,"2,094",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,84,"22,536",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,063,000",462.85,"2,297",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,43,"24,721",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,478,000",688.9,"2,145",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,64,"23,094",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,631,000",764.24,"2,134",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,71,"22,972",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,641,000",753.48,"2,178",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,70,"23,443",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,128,000",570.49,"1,977",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,53,"21,283",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,583,000",796.54,"1,987",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,74,"21,392",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,700,000",882.65,"1,926",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,82,"20,732",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"2,512,000","1,291.68","1,945",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,120,"20,933",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"1,850,000",904.18,"2,046",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,84,"22,024",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,551,000",764.24,"2,029",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,71,"21,845",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
ECO,"860,000",581.26,"1,480",Jan-23,BEDOK SOUTH AVENUE 3,Resale,Strata,54,"15,926",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
CASA MERAH,"1,235,000",947.23,"1,304",Jan-23,TANAH MERAH KECHIL AVENUE,Resale,Strata,88,"14,034",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"1,552,000",764.24,"2,031",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,71,"21,859",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"1,324,000",678.13,"1,952",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,63,"21,016",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"1,337,000",678.13,"1,972",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,63,"21,222",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"1,347,000",678.13,"1,986",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,63,"21,381",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"2,085,000","1,044.11","1,997",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,97,"21,495",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,350,000",678.13,"1,991",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,63,"21,429",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"2,276,540","1,162.51","1,958",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,108,"21,079",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,373,000",678.13,"2,025",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,63,"21,794",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,575,000",764.24,"2,061",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,71,"22,183",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,546,000",753.48,"2,052",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,70,"22,086",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"2,405,000","1,162.51","2,069",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,108,"22,269",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,016,000",462.85,"2,195",Jan-23,TANAH MERAH KECHIL LINK,New Sale,Strata,43,"23,628",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
COSTA DEL SOL,"2,450,000","1,474.67","1,661",Jan-23,BAYSHORE ROAD,Resale,Strata,137,"17,883",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,06 to 10
UBER 388,"1,290,000",850.36,"1,517",Jan-23,UPPER EAST COAST ROAD,Resale,Strata,79,"16,329",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
IDYLLIC EAST,"2,400,000","1,905.23","1,260",Jan-23,UPPER EAST COAST ROAD,Resale,Strata,177,"13,559",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
WATERFRONT KEY,"1,590,000","1,162.51","1,368",Jan-23,BEDOK RESERVOIR ROAD,Resale,Strata,108,"14,722",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,01 to 05
ARCHIPELAGO,"1,900,000","1,539.25","1,234",Jan-23,BEDOK RESERVOIR ROAD,Resale,Strata,143,"13,287",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
THE BAYSHORE,"1,685,000","1,237.86","1,361",Jan-23,BAYSHORE ROAD,Resale,Strata,115,"14,652",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,26 to 30
THE GLADES,"1,500,000","1,022.58","1,467",Jan-23,BEDOK RISE,Resale,Strata,95,"15,789",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"2,753,000","1,302.44","2,114",Jan-23,BEDOK CENTRAL,New Sale,Strata,121,"22,752",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,11 to 15
EAST MEADOWS,"1,406,888","1,216.33","1,157",Jan-23,TANAH MERAH KECHIL ROAD,Resale,Strata,113,"12,450",-,Condominium,1,99 yrs lease commencing from 1998,16,Outside Central Region,11 to 15
